id,date,views,forwards,edit_date,reactions.results,media.photo.date,media.photo.sizes,cleaned_message,category,status,measurement,city,area,amount,currency
5823,2022-09-24,2514,0,2022-09-24,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 9, 'chosen_order': None}]",,,کـــود 0-H283   حويلي   مزارشريف : شهرك خالد، قسمت اول  فروش | 28000$ با جور آمد     براي معلومات و ثبت زمین    0798040304  | صاحب حويلي  0798576666 | خدمات مشتريان,"زمین, حويلي","فروش, ",,مزارشريف,: شهرك خالد،,28000,$
5811,2022-09-24,2473,1,2022-09-24,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 9, 'chosen_order': None}]",,,کـــود 0-H291   حويلي   مزارشريف : گذر حاجي ابراهيم، كوچه حوزه 4  فروش | 24000$ با جور آمد     براي معلومات و ثبت زمین    0787893716  | صاحب حويلي 0799490757 | صاحب حويلي  0798576666 | خدمات مشتريان,"زمین, حويلي","فروش, ",,مزارشريف,: گذر حاجي,24000,$
5804,2022-09-24,2503,2,2022-09-26,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 4, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '❤'}, 'count': 1, 'chosen_order': None}]",,,کـــود 0-H239   حويلي   مزارشريف : دروازه شاديان، كوچه دوله سازي  فروش | 85000$ با جور آمد     براي معلومات و ثبت زمین    0798449481  | صاحب حويلي  0798576666 | خدمات مشتريان,"زمین, حويلي","فروش, ",,مزارشريف,: دروازه شاديان،,85000,$
5796,2022-09-24,2515,0,2022-09-26,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 4, 'chosen_order': None}]",,,"کـــود 1-H3   حویلی   کابل: ناحیه 11، قلعه نجارا،  فروش | 370,000$ با جور آمد    براي معلومات و ثبت زمین   با ما در ارتباط باشید. 0782821919","حویلی, زمین","فروش, ",,کابل,ناحیه 11، قلعه,370000,$
5793,2022-09-23,2568,0,2022-09-23,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 9, 'chosen_order': None}]",,,"کـــود 1-H40   حویلی   کابل: بگرامی  فروش | 80,000$ با جور آمد    براي معلومات و ثبت زمین   با ما در ارتباط باشید. 0782821919","حویلی, زمین","فروش, ",,کابل,بگرامی فروش |,80000,$
5785,2022-09-22,2668,1,2022-09-22,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 8, 'chosen_order': None}]",,,کـــود 0-H276   حويلي   مزارشريف : انصاري هشتم، كوچه 5  فروش | 27000$ با جور آمد     براي معلومات و ثبت زمین    0778860986  | صاحب زمين  0798576666 | خدمات مشتريان,"زمین, زمين, حويلي","فروش, ",,مزارشريف,: انصاري هشتم،,27000,$
5773,2022-09-21,2775,0,2022-09-21,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 7, 'chosen_order': None}]",,,کـــود 0-H284   حويلي   مزارشريف : بلاك هاي هوايي، كوچه ايستگاه  فروش | 15000$ با جور آمد     براي معلومات و ثبت زمین    0790055581  | صاحب زمين  0798576666 | خدمات مشتريان,"زمین, زمين, حويلي, بلاك","فروش, ",,مزارشريف,: بلاك هاي,15000,$
5767,2022-09-21,2676,0,2022-09-22,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '❤'}, 'count': 3, 'chosen_order': None}]",,,کـــود 0-K163   زمين   مزارشريف : خراسان4، كوچه اول  فروش | في متر 100$ با جور آمد     براي معلومات و ثبت زمین    0782001842  | صاحب زمين  0798576666 | خدمات مشتريان,"زمین, زمين","فروش, ",متر,مزارشريف,: خراسان4، كوچه,100,$
5762,2022-09-21,2653,0,2022-09-21,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 5, 'chosen_order': None}]",,,کـــود 0-K164   زمين   مزارشريف : نصرت آباد، لب سرك  فروش | 7000$ با جور آمد     براي معلومات و ثبت زمین    0797369838  | صاحب زمين  0798576666 | خدمات مشتريان,"زمین, زمين","فروش, ",,مزارشريف,: نصرت آباد،,7000,$
5759,2022-09-20,2723,0,2022-10-01,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 2, 'chosen_order': None}]",,,کـــود 0-H292   حويلي   مزارشريف : شهرک خالد، قسمت 2  فروش | 22000$ با جور آمد     براي معلومات و ثبت زمین    0791838576  | صاحب زمين  0798576666 | خدمات مشتريان,"زمین, زمين, حويلي","فروش, ",,مزارشريف,: شهرک خالد،,22000,$
5752,2022-09-20,2712,2,2022-09-20,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👎'}, 'count': 6, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 5, 'chosen_order': None}]",,,کـــود 0-H288   حويلي   مزارشريف : عقب مخابرات، مقابل مكتب مختار  فروش | في متر 1000$ با جور آمد     براي معلومات و ثبت زمین    0780812005  | صاحب زمين 0788177979 | صاحب حويلي  0798576666 | خدمات مشتريان,"زمین, زمين, حويلي","فروش, ",متر,مزارشريف,: عقب مخابرات،,1000,$
5750,2022-09-20,2725,1,2022-09-21,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 7, 'chosen_order': None}]",,,کـــود 0-K155   زمين   مزارشريف : بابه يادگار، قلعه خان  فروش | في متر 20$ با جور آمد     براي معلومات و ثبت زمین    0793087085 | صاحب زمين  0798576666 | خدمات مشتريان,"زمین, زمين","فروش, ",متر,مزارشريف,: بابه يادگار،,20,$
5744,2022-09-19,2788,1,2022-09-19,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 7, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '❤'}, 'count': 2, 'chosen_order': None}]",,,"کـــود 0-H141   حويلي   مزارشريف : شهرک خالد  فروش | 60,000$ با جور آمد     براي معلومات و ثبت زمین    0797550100  | صاحب زمين  0798576666 | خدمات مشتريان","زمین, زمين, حويلي","فروش, ",,مزارشريف,: شهرک خالد,60000,$
5741,2022-09-19,2688,1,2022-10-01,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 2, 'chosen_order': None}]",,,کـــود 0-B34   بلاك   مزارشريف : جوار سفارت تركيه  فروش | 37000$ با جور آمد     براي معلومات و ثبت زمین     0731914120  | صاحب بلاك  0798576666 | خدمات مشتريان,"زمین, بلاك","فروش, ",,مزارشريف,: جوار سفارت,37000,$
5731,2022-09-19,2693,0,2022-10-01,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 3, 'chosen_order': None}]",,,"کـــود 1-H46   حویلی   کابل: قلعه سلطان محمد ,  فروش | 13,000$ با جور آمد    براي معلومات و ثبت زمین    صاحب حویلی | 0772077225  بخش مشتریان | 0782821919","حویلی, زمین","فروش, ",,کابل,قلعه سلطان محمد,13000,$
5725,2022-09-19,2781,2,2022-09-19,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 2, 'chosen_order': None}]",,,کـــود 0-H291   حويلي   مزارشريف : گذر حاجي ابراهيم، كوچه 7  فروش | 27000$ با جور آمد     براي معلومات و ثبت زمین    0787893716  | صاحب حويلي 0799490757 | صاحب حويلي  0798576666 | خدمات مشتريان,"زمین, حويلي","فروش, ",,مزارشريف,: گذر حاجي,27000,$
5718,2022-09-18,2896,0,2022-09-18,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 5, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👎'}, 'count': 1, 'chosen_order': None}]",,,کـــود 0-K161   زمين   مزارشريف : عقب سراي مدير قيوم  فروش | في متر 950$ با جور آمد     براي معلومات و ثبت زمین    0793233510  | صاحب زمين 0766547227 | واتس اپ  0798576666 | خدمات مشتريان,"زمین, زمين","فروش, ",متر,مزارشريف,: عقب سراي,950,$
5714,2022-09-17,2940,1,2022-09-17,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 4, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '❤'}, 'count': 1, 'chosen_order': None}]",,,کـــود 0-H290   حويلي   مزارشريف : كارته اماني، كوچه 7  فروش | 50000$ با جور آمد     براي معلومات و ثبت زمین    0728652680  | صاحب حويلي  0798576666 | خدمات مشتريان,"زمین, حويلي","فروش, ",,مزارشريف,: كارته اماني،,50000,$
5704,2022-09-17,2907,0,2022-09-22,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 4, 'chosen_order': None}]",,,کـــود 0-K157   زمين   مزارشريف : نوبهار، سرك حلقوي  فروش | في متر 55$ با جور آمد     براي معلومات و ثبت زمین    0764424133  | صاحب زمين  0798576666 | خدمات مشتريان(بلخ),"زمین, زمين","فروش, ",متر,مزارشريف,: نوبهار، سرك,55,$
5698,2022-09-17,2815,1,2022-09-17,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 12, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '✍'}, 'count': 1, 'chosen_order': None}]",,,کـــود 0-H276   حويلي   مزارشريف : انصاري هشتم، كوچه 5  فروش | 30000$ با جور آمد     براي معلومات و ثبت زمین    0778860986  | صاحب زمين  0798576666 | خدمات مشتريان,"زمین, زمين, حويلي","فروش, ",,مزارشريف,: انصاري هشتم،,30000,$
5685,2022-09-17,2853,0,2022-09-17,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 7, 'chosen_order': None}]",,,"کـــود 1-H46   حویلی   کابل: قلعه سلطان محمد ,  فروش | 13,000$ با جور آمد    براي معلومات و ثبت زمین    صاحب حویلی | 0772077225  بخش مشتریان | 0782821919","حویلی, زمین","فروش, ",,کابل,قلعه سلطان محمد,13000,$
5678,2022-09-16,3090,0,2022-09-16,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 8, 'chosen_order': None}]",,,"کـــود 1-H47   حویلی   کابل: کوته سنگی ,  فروش | 22 لک اف با جور آمد    براي معلومات و ثبت زمین    صاحب حویلی | 0731900004  بخش مشتریان | 0782821919","حویلی, زمین","فروش, ",,کابل,"کوته سنگی ,",28050,$
5675,2022-09-16,3741,0,2022-09-16,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 9, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '🔥'}, 'count': 4, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '❤'}, 'count': 3, 'chosen_order': None}]",,,"کـــود 0-H291   حويلي   مزارشريف : شهرک خالد  فروش | 35,000$ با جور آمد     براي معلومات و ثبت زمین    0783611100  | صاحب زمين  0798576666 | خدمات مشتريان","زمین, زمين, حويلي","فروش, ",,مزارشريف,: شهرک خالد,35000,$
5673,2022-09-16,2804,2,2022-10-01,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 2, 'chosen_order': None}]",,,کـــود 0-H289   حويلي   مزارشريف : كارته صلح، كوچه دوم  فروش | 90000$ با جور آمد     براي معلومات و ثبت زمین    0792840101  | صاحب زمين  0798576666 | خدمات مشتريان,"زمین, زمين, حويلي","فروش, ",,مزارشريف,: كارته صلح،,90000,$
5671,2022-09-15,2771,0,2022-09-15,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 9, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '❤'}, 'count': 3, 'chosen_order': None}]",,,"کـــود 1-H40   حویلی   کابل: بگرامی  فروش | 80,000$ با جور آمد    براي معلومات و ثبت زمین   با ما در ارتباط باشید. 0782821919","حویلی, زمین","فروش, ",,کابل,بگرامی فروش |,80000,$
5665,2022-09-15,2624,0,2022-09-15,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👎'}, 'count': 4, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '❤'}, 'count': 4, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 2, 'chosen_order': None}]",,,کـــود 0-H278   حويلي   مزارشريف : گذرمارمل  فروش | في متر 300$ با جور آمد     براي معلومات و ثبت زمین     0796211272  | صاحب حويلي  0798576666 | خدمات مشتريان,"زمین, حويلي","فروش, ",متر,مزارشريف,: گذرمارمل فروش,300,$
5659,2022-09-14,2724,0,2022-09-15,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 6, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '❤'}, 'count': 3, 'chosen_order': None}]",,,کـــود 0-K163   زمين   مزارشريف : خراسان4، كوچه اول  فروش | في متر 100$ با جور آمد     براي معلومات و ثبت زمین    0782001842  | صاحب زمين  0798576666 | خدمات مشتريان,"زمین, زمين","فروش, ",متر,مزارشريف,: خراسان4، كوچه,100,$
5654,2022-09-14,2603,2,2022-09-14,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 8, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '❤'}, 'count': 2, 'chosen_order': None}]",,,کـــود 0-K156   زمين   مزارشريف : حيرتان، مقابل آب گنده  فروش | جريب 400$ با جور آمد     براي معلومات و ثبت زمین   0796221403 | صاحب زمين 0798576666 | خدمات مشتريان,"زمین, زمين","فروش, ",,مزارشريف,: حيرتان، مقابل,400,$
5652,2022-09-14,2569,2,2022-09-15,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 4, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '❤'}, 'count': 3, 'chosen_order': None}]",,,"کـــود 1-H7   حویلی   کابل: ناحیه 15,  فروش | 75,000$ با جور آمد    براي معلومات و ثبت زمین   با ما در ارتباط باشید. 0782821919","حویلی, زمین","فروش, ",,کابل,"ناحیه 15, فروش",75000,$
5649,2022-09-13,2675,0,2022-09-13,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 5, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '❤'}, 'count': 2, 'chosen_order': None}]",,,کـــود 0-B50   حويلي   مزارشريف : خراسان، كوچه اول  فروش | 140000$ با جور آمد     براي معلومات و ثبت زمین    0776157841  | صاحب حويلي  0798576666 | خدمات مشتريان,"زمین, حويلي","فروش, ",,مزارشريف,: خراسان، كوچه,140000,$
5631,2022-09-13,2693,2,2022-09-13,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 4, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '❤'}, 'count': 2, 'chosen_order': None}]",,,کـــود 0-H279   حويلي   مزارشريف : دشت شور، كوچه 1  فروش | 75000$$ با جور آمد     براي معلومات و ثبت زمین   0789681005 | صاحب حويلي 0798576666 | خدمات مشتريان,"زمین, حويلي","فروش, ",,مزارشريف,: دشت شور،,75000,$
5627,2022-09-12,2748,1,2022-09-13,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 3, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '❤'}, 'count': 2, 'chosen_order': None}]",,,کـــود 0-H287   حويلي   مزارشريف : كارته صلح، مقابل مسجد جامع  فروش | 100000$ با جور آمد     براي معلومات و ثبت زمین    0797093803  | صاحب حويلي  0798576666 | خدمات مشتريان,"زمین, حويلي","فروش, ",,مزارشريف,: كارته صلح،,100000,$
5625,2022-09-12,2692,0,2022-09-12,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 3, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '❤'}, 'count': 3, 'chosen_order': None}]",,,کـــود 0-H277   حويلي   مزارشريف : شيرأباد، نوآباد افغان ها  فروش | 12000$ با جور آمد     براي معلومات و ثبت زمین    0796101020  | صاحب حويلي  0798576666 | خدمات مشتريان,"زمین, حويلي","فروش, ",,مزارشريف,: شيرأباد، نوآباد,12000,$
5618,2022-09-12,2589,1,2022-09-12,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '❤'}, 'count': 7, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 6, 'chosen_order': None}]",,,"کـــود 0-H285   حويلي   مزارشريف : دست شور، سرک ۹  فروش | 20,000$ با جور آمد     براي معلومات و ثبت زمین   0795107070 | صاحب حويلي  0786718603  | صاحب حويلي  0798576666 | خدمات مشتريان","زمین, حويلي","فروش, ",,مزارشريف,: دست شور،,20000,$
5616,2022-09-12,2652,0,2022-09-12,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 3, 'chosen_order': None}]",,,"کـــود 1-H46   حویلی   کابل: قلعه سلطان محمد ,  فروش | 13,000$ با جور آمد    براي معلومات و ثبت زمین    صاحب حویلی | 0772077225  بخش مشتریان | 0782821919","حویلی, زمین","فروش, ",,کابل,قلعه سلطان محمد,13000,$
5610,2022-09-11,2624,3,2022-09-11,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 7, 'chosen_order': None}]",,,کـــود 0-H276   حويلي   مزارشريف : انصاري هشتم، كوچه 5  فروش | 30000$ با جور آمد     براي معلومات و ثبت زمین    0778860986  | صاحب حويلي  0798576666 | خدمات مشتريان,"زمین, حويلي","فروش, ",,مزارشريف,: انصاري هشتم،,30000,$
5598,2022-09-11,2607,2,2022-09-11,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 13, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '❤'}, 'count': 4, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '🔥'}, 'count': 3, 'chosen_order': None}]",,,"کـــود 0-H286   حويلي   مزارشريف : شهرک خالد  فروش | 75,000$ با جور آمد     براي معلومات و ثبت زمین    0793281200  | صاحب حویلی 0798500447 | واتس اپ  0798576666 | خدمات مشتريان","حویلی, زمین, حويلي","فروش, ",,مزارشريف,: شهرک خالد,75000,$
5596,2022-09-10,2710,1,2022-09-10,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 10, 'chosen_order': None}]",,,کـــود 0-K162   زمين   مزارشريف : دشت شور، كوچه 24  فروش | 7000$ با جور آمد     براي معلومات و ثبت زمین    0795114020  | صاحب زمين  0798576666 | خدمات مشتريان,"زمین, زمين","فروش, ",,مزارشريف,: دشت شور،,7000,$
5591,2022-09-10,2618,0,2022-09-10,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 5, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '❤'}, 'count': 3, 'chosen_order': None}]",,,کـــود 1-H41   حویلی   کابل: ناحیه ۱۶  فروش | 18 لک با جور آمد    براي معلومات و ثبت زمین   با ما در ارتباط باشید. 0782821919,"حویلی, زمین","فروش, ",,کابل,ناحیه ۱۶ فروش,22950,$
5588,2022-09-10,2664,3,2022-09-10,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 1, 'chosen_order': None}]",,,کـــود 0-H284   حويلي   مزارشريف : بلاك هاي هوايي، كوچه ايستگاه  فروش | 15000$ با جور آمد     براي معلومات و ثبت زمین    0790055581  | صاحب زمين  0798576666 | خدمات مشتريان,"زمین, زمين, حويلي, بلاك","فروش, ",,مزارشريف,: بلاك هاي,15000,$
5576,2022-09-09,2824,2,2022-09-09,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 12, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '❤'}, 'count': 5, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👎'}, 'count': 1, 'chosen_order': None}]",,,کـــود 0-K161   زمين   مزارشريف : عقب سراي مدير قيوم  فروش | في متر 950$ با جور آمد     براي معلومات و ثبت زمین    0793233510  | صاحب زمين 0766547227 | واتس اپ  0798576666 | خدمات مشتريان,"زمین, زمين","فروش, ",متر,مزارشريف,: عقب سراي,950,$
5571,2022-09-08,2758,0,2022-09-08,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 3, 'chosen_order': None}]",,,"کـــود 1-H46   حویلی   کابل: قلعه سلطان محمد ,  فروش | 13,000$ با جور آمد    براي معلومات و ثبت زمین    صاحب حویلی | 0772077225  بخش مشتریان | 0782821919","حویلی, زمین","فروش, ",,کابل,قلعه سلطان محمد,13000,$
5565,2022-09-08,2790,0,2022-09-08,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 7, 'chosen_order': None}]",,,کـــود 0-K159   زمين   مزارشريف : شهرنو، قسمت سوم  فروش | 10000$ با جور آمد     براي معلومات و ثبت زمین    0799168005  | صاحب زمين  0798576666 | خدمات مشتريان,"زمین, زمين","فروش, ",,مزارشريف,: شهرنو، قسمت,10000,$
5563,2022-09-08,2792,1,2022-09-08,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 10, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '🔥'}, 'count': 1, 'chosen_order': None}]",,,کـــود 0-H239   حويلي   مزارشريف : گذشته از شاروالی  فروش | 85000$ با جور آمد     براي معلومات و ثبت زمین    0798449481  | صاحب حويلي  0798576666 | خدمات مشتريان,"زمین, حويلي","فروش, ",,مزارشريف,: گذشته از,85000,$
5560,2022-09-07,2787,1,2022-09-07,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 7, 'chosen_order': None}]",,,کـــود 0-BG13   بلاك   مزارشريف : گذر هجده چمن  گرو | 8000$ با جور آمد     براي معلومات و ثبت زمین    0786267943 | صاحب خانه  0798576666 | خدمات مشتريان,"زمین, بلاك","گرو, ",,مزارشريف,: گذر هجده,8000,$
5554,2022-09-07,2786,1,2022-09-08,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 7, 'chosen_order': None}]",,,کـــود 0-B34   بلاك   مزارشريف : جوار سفارت تركيه  فروش | 37000$ با جور آمد     براي معلومات و ثبت زمین     0731914120  | صاحب بلاك  0798576666 | خدمات مشتريان,"زمین, بلاك","فروش, ",,مزارشريف,: جوار سفارت,37000,$
5544,2022-09-06,2785,1,2022-09-07,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 5, 'chosen_order': None}]",,,کـــود 0-H283   حويلي   مزارشريف : شهرك خالد، قسمت اول  فروش | 28000$ با جور آمد     براي معلومات و ثبت زمین    0798040304  | صاحب زمين  0798576666 | خدمات مشتريان,"زمین, زمين, حويلي","فروش, ",,مزارشريف,: شهرك خالد،,28000,$
5535,2022-09-06,2699,0,2022-09-06,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 14, 'chosen_order': None}]",,,کـــود 0-K158   زمين   مزارشريف : شهرك بهارستان، مقابل هده كابل  فروش | 4500$ با جور آمد     براي معلومات و ثبت زمین    0790218257  | صاحب زمين  0798576666 | خدمات مشتريان,"زمین, زمين","فروش, ",,مزارشريف,: شهرك بهارستان،,4500,$
5532,2022-09-06,2659,0,,,,,"کـــود 1-B24   آپارتمان  کابل: چهاراهی ترافیک   فروش | 44,000$ با جور آمد    براي معلومات و ثبت زمین    صاحب حویلی | 0772077225  بخش مشتریان | 0782821919","حویلی, زمین","فروش, ",,کابل,چهاراهی ترافیک فروش,44000,$
5530,2022-09-05,2775,2,2022-09-05,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 7, 'chosen_order': None}]",,,کـــود 0-K157   زمين   مزارشريف : نوبهار، سرك حلقوي  فروش | في متر 55$ با جور آمد     براي معلومات و ثبت زمین    0764424133  | صاحب زمين  0798576666 | خدمات مشتريان(بلخ),"زمین, زمين","فروش, ",متر,مزارشريف,: نوبهار، سرك,55,$
5524,2022-09-05,2668,2,2022-09-11,[],,,"کـــود 1-H46   حویلی   کابل: قلعه سلطان محمد ,  فروش | 13,000$ با جور آمد    براي معلومات و ثبت زمین    صاحب حویلی | 0772077225  بخش مشتریان | 0782821919","حویلی, زمین","فروش, ",,کابل,قلعه سلطان محمد,13000,$
5518,2022-09-05,2592,1,2022-09-05,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '❤'}, 'count': 3, 'chosen_order': None}]",,,"کـــود 1-H32   حویلی    کابل: کارته نوع  فروش |‌  70,000$ دالر  براي معلومات و ثبت زمین   با ما در ارتباط باشید | 0782821919","حویلی, زمین","فروش, ",,کابل,کارته نوع فروش,70000,$
5512,2022-09-04,2645,0,2022-09-04,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 4, 'chosen_order': None}]",,,کـــود 0-HG53   حويلي   مزارشريف : برشنا، گذر دربار  گرو | 29000$ با جور آمد     براي معلومات و ثبت زمین    0783600031 | صاحب خانه 0043368860313124 | واتس اپ  0798576666 | خدمات مشتريان,"زمین, حويلي","گرو, ",,مزارشريف,: برشنا، گذر,29000,$
5501,2022-09-04,2613,0,2022-09-04,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 5, 'chosen_order': None}]",,,کـــود 0-HG49   حويلي   مزارشريف : نورخدا، ختم سيدأباد  گرو | 6000$$ با جور آمد     براي معلومات و ثبت زمین   0786515185  | صاحب حويلي  0798576666 | خدمات مشتريان,"زمین, حويلي","گرو, ",,مزارشريف,: نورخدا، ختم,6000,$
